1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-52.2,-39.67,-63.67,-53.8,-60,-44.2,0,-47,-85.33,-69,-78.67,-40.07,-51.11,0,-63.96,-33.46,-54.86,-61.71,-76.79,-64.43,0,-74.56,-70.8,-53.32,-70.43,-32.44,-74.14,0,-62.24
0,-51.44,-41,-62.43,-54,-60.56,-45.13,0,-48.71,-76.18,-70.75,-78.64,-39.52,-50.14,0,-64.86,-32.82,-54.54,-61,-75.5,-64,0,-76,-69.5,-53.43,-70.84,-32.25,-73.48,0,-62.19
0,-51.95,-40.8,-61.65,-54.04,-61.05,-45.67,0,-44.43,-77.71,-71.5,-76,-40,-51.5,0,-64,-34,-55,-61.3,-77.5,-64.58,0,-73.04,-71.04,-53.95,-71.94,-32.43,-72.4,0,-62.58
0,-51.68,-42.7,-62,-53.96,-61.15,-46.81,0,-48,-77.86,-71.11,-77.04,-42.7,-50.43,0,-64.73,-34.15,-55.37,-61.33,-78,-64.75,0,-73,-71,-54.07,-71.1,-32.46,-72.44,0,-62.72
0,-50.92,-41.46,-62.46,-54.48,-61.14,-47.73,0,-48.45,-77.55,-70.62,-77.83,-42.2,-51.29,0,-64.59,-34.05,-55.3,-61.44,-77,-64.75,0,-72,-71.2,-54,-71.25,-32.33,-72.75,0,-62.75
0,-52,-42.4,-62.43,-54.13,-61.22,-46.67,0,-50,-78.5,-71.33,-75,-42.39,-51.74,0,-64.94,-33.61,-55.83,-61.57,-78.83,-64.57,0,-72.57,-71.33,-54.18,-70.94,-32.39,-72.07,0,-62.83
0,-52,-40.5,-62,-53,-61,-46,0,-48.39,-78.53,-71.26,-76.81,-40,-52.25,0,-65.17,-34.5,-55.25,-61.36,-79.27,-65.54,0,-73.28,-72.23,-54.04,-71.72,-32.58,-72.21,0,-62.8
0,-46.5,-43.5,-63,-54,-61,-47.39,0,-46.43,-78.17,-71.3,-77.11,-41.86,-51.64,0,-65.6,-33.89,-55.54,-61.53,-78.75,-66,0,-74,-72.87,-53.85,-72.14,-32.32,-73,0,-62.29
0,-51.13,-42.11,-63.79,-53.83,-61.65,-48.04,0,-48.54,-82.25,-70.93,-78.22,-41.85,-51.3,0,-66.45,-33.93,-55.96,-61.5,-79,-66,0,-76,-76,-53.64,-71.77,-32.5,-76.75,0,-61.93
0,-51.86,-39.36,-63.24,-54.04,-61.78,-47.29,0,-47.71,-81.44,-71.46,-77.5,-39,-51,0,-66.5,-32.5,-55,-63,-82,-66.5,0,-79.5,-84,-53.79,-72,-32.36,-77.29,0,-62.31
0,-52,-39.18,-62.79,-54.04,-61.5,-45,0,-50,-80.33,-71,-77.5,-42.93,-51.64,0,-66.46,-33.93,-55.57,-61.86,-81.64,-66.71,0,-76.58,-78.6,-53.5,-72.15,-32.53,-75.33,0,-61.83
0,-50.6,-41.36,-62.91,-54.22,-61.81,-46.19,0,-46.21,-80.11,-71,-76.8,-42.22,-51.7,0,-66.11,-34.39,-55.9,-62.2,-81.6,-66.4,0,-76,-78.83,-53.78,-72.33,-32.52,-75.67,0,-62.35
0,-52,-43.5,-62,-54,-62,-50,0,-49.25,-80.33,-71,-77.33,-39,-52.5,0,-66,-34.5,-56.5,-62.07,-80.86,-66.04,0,-75.86,-78.54,-54,-72.18,-32.54,-74.96,0,-62.04
0,-52.14,-41.91,-62.7,-54.09,-61.63,-46.59,0,-47.96,-80.07,-71.71,-77.15,-39.88,-51.71,0,-66.17,-34,-55.8,-62,-80,-66.33,0,-75,-77,-53.73,-71.89,-32.52,-74.89,0,-62.18
0,-51.21,-41.96,-62.75,-53.86,-61.11,-49.9,0,-50.33,-80.67,-71.89,-77.57,-42.75,-52,0,-66.5,-34.67,-55.25,-61.79,-80.96,-66.43,0,-75.75,-77.96,-53.78,-72.14,-32.61,-74.67,0,-62.26
0,-51.96,-41.21,-63.2,-53.81,-61.68,-47.92,0,-47.71,-81.25,-71.71,-77.05,-41.86,-51.5,0,-66.25,-33.96,-55.67,-62.4,-80.5,-66.75,0,-76,-80.5,-53.62,-72.18,-32.56,-76.14,0,-62.12
0,-51.04,-42.4,-61.96,-54.04,-61.79,-47.21,0,-48.36,-79.21,-71.5,-76.93,-41,-51.75,0,-66,-34,-56,-62.11,-80.67,-66,0,-75.88,-76.88,-53.54,-72.04,-32.36,-74.11,0,-62.19
0,-52,-47,-63,-54.5,-61.5,-45.52,0,-48.95,-78.57,-71.46,-77.14,-40.6,-51.79,0,-66.14,-34.12,-55.46,-61,-79,-66,0,-76,-77,-54.19,-71.79,-32.26,-74.2,0,-62.18
0,-51.21,-42.04,-62.2,-53.76,-61.61,-48.21,0,-47.79,-79.11,-71.75,-77.96,-40.61,-51.93,0,-65.67,-34.3,-55.75,-61.8,-79.89,-66.55,0,-73,-74,-53.8,-72,-32.45,-73.5,0,-62.44
0,-50.38,-40.79,-62.35,-53.84,-61.7,-45.33,0,-43.67,-79.5,-71.8,-77.33,-40.17,-52,0,-65.67,-34,-55.75,-61.25,-80.33,-66,0,-74.67,-76.5,-53.67,-72.06,-32.43,-73.4,0,-62.24
0,-52,-41.29,-62.21,-54.04,-61.48,-46.2,0,-48.5,-80,-71.4,-79,-40.6,-49.75,0,-66,-34,-55.75,-62,-80,-66.17,0,-75,-75.5,-53.75,-71.75,-32.11,-73.07,0,-62.39
0,-51.9,-41.95,-62.36,-53.82,-61.42,-46.56,0,-49.19,-79.38,-71.53,-77,-41.35,-51.7,0,-65.45,-34.47,-55.73,-62,-80.67,-66.43,0,-76,-77.4,-53.56,-72.18,-32.47,-74.33,0,-62.1
0,-51,-42,-62,-54,-62,-45.89,0,-47.32,-79.46,-71.57,-76.64,-43,-51,0,-65.5,-32.33,-55.67,-61.86,-80,-66.21,0,-74.86,-76.71,-53.86,-72.14,-32.39,-73.59,0,-62.5
0,-50.94,-39.74,-62.33,-54,-61.65,-45,0,-44.56,-79,-71.43,-76.75,-40.91,-52,0,-65.54,-33.93,-55.76,-62,-80,-66.43,0,-75.43,-78.33,-53.75,-72.05,-32.56,-74.44,0,-62.33
0,-50.5,-41.13,-62.39,-53.6,-61.27,-46.67,0,-50,-79,-71.5,-78,-40.71,-51.86,0,-65.68,-34.07,-55.75,-61.5,-80,-66,0,-73.5,-73,-53.93,-71.95,-32.5,-72.56,0,-62.13
0,-52,-44.33,-62,-53.5,-62,-50,0,-48.5,-79,-71,-78,-41.54,-51.96,0,-65.93,-33.64,-55.5,-62,-79.33,-67,0,-74.67,-75.5,-53.52,-71.8,-32.57,-73.44,0,-62
0,-50.83,-42.4,-62.16,-54.16,-61.84,-45.11,0,-49.14,-79,-71.44,-77.33,-42.46,-51.06,0,-65.77,-33.75,-55.82,-61.57,-80.5,-66.08,0,-75.2,-76.79,-53.86,-71.62,-33.11,-73.85,0,-62.26
0,-51.29,-40.71,-61.86,-53.8,-61.6,-46.04,0,-49.08,-78.5,-71.13,-77.16,-42.12,-51.32,0,-65.48,-33.86,-56.14,-61.64,-79.36,-66.13,0,-74.73,-75.36,-53.87,-71.42,-32.26,-72.95,0,-62.2
0,-52.19,-43.69,-61.96,-54.11,-61.59,-45.88,0,-48,-78.67,-71.25,-76.86,-42.32,-51.93,0,-65.43,-33.86,-55.5,-62,-79.5,-66,0,-74.17,-74.64,-53.92,-72.25,-32.39,-72.85,0,-62.46
0,-50.23,-41.67,-62.33,-53.88,-61.63,-47.17,0,-46.68,-78.84,-71.45,-78.05,-42.19,-51.56,0,-65.59,-34.29,-55.56,-61.44,-79.71,-65.5,0,-74.25,-75.11,-53.72,-71.85,-32.32,-72.93,0,-62.46
0,-51.54,-41.08,-62.25,-53.91,-61.25,-46.82,0,-46.58,-78.5,-71.55,-76.71,-40.37,-51.93,0,-65.56,-34.36,-55.71,-61.57,-79.27,-65.61,0,-73.59,-73.32,-53.82,-72,-32.41,-72.5,0,-62
0,-52.2,-40.36,-61.64,-53.76,-61.35,-40,0,-51,-79,-71.5,-77.5,-42.89,-51.27,0,-65.3,-34.07,-55.63,-61.44,-79.2,-65.93,0,-73.21,-72.88,-53.81,-71.5,-32.32,-72.21,0,-62.19
0,-51.5,-41.29,-62.32,-54.14,-61.4,-43.89,0,-46.78,-77,-69.5,-76.57,-42.13,-51.55,0,-65.5,-33.96,-55.56,-61.64,-79.35,-65.76,0,-73,-72.85,-53.81,-71.95,-32.5,-72,0,-62.61
0,-52,-38,-62,-54,-60.5,-44.5,0,-45.39,-76.37,-69.75,-75.29,-46,-51,0,-65,-34,-56,-61.57,-79.04,-65.81,0,-73.59,-73.48,-54,-72,-32.67,-73,0,-62
0,-51.67,-41.26,-61.84,-54,-61.27,-44.4,0,-44.8,-77.67,-70,-75,-41.35,-50.43,0,-65.47,-33.64,-55.71,-61.52,-79.14,-66,0,-73.32,-73.36,-53.82,-72.12,-32.27,-72.68,0,-62.38
0,-51.36,-41.39,-62.07,-53.89,-61.5,-48,0,-43.5,-77,-69.5,-76,-41.18,-50.23,0,-65.73,-33.73,-55.63,-61.63,-79.82,-65.83,0,-73.62,-74.04,-53.93,-71.79,-32.46,-73.24,0,-61.93
0,-51.59,-43.45,-62.36,-54.2,-61.67,-44.85,0,-46.54,-77.89,-70.25,-75.6,-41.84,-51.71,0,-65.35,-34.26,-55.86,-61.8,-80.4,-66,0,-74.75,-77.67,-53.69,-72.06,-32.32,-74,0,-62.24
0,-50.35,-41.57,-62.13,-53.95,-61.69,-44.88,0,-46.32,-77.13,-70.18,-75.64,-40.58,-51.23,0,-65.56,-33.88,-55.73,-62,-79.5,-66,0,-74.5,-76,-53.78,-71.9,-32.68,-73.67,0,-62.37
0,-52.5,-47,-62,-55,-61,-44.64,0,-47.3,-76.71,-69.88,-76,-40.19,-51.3,0,-65.79,-33.81,-55.83,-61.9,-79.88,-66.09,0,-74.67,-75.9,-53.72,-71.95,-32.5,-73.29,0,-62.3
0,-52,-40.96,-62.25,-54.11,-61.85,-45.25,0,-44.57,-77.28,-69.62,-75.5,-42,-51.82,0,-65.27,-34.24,-55.64,-61.7,-79.56,-65.83,0,-75.05,-76.35,-53.71,-72.2,-32.36,-74.2,0,-62.14
0,-51.63,-39.6,-59.71,-53,-61.86,-43,0,-41,-70,-73,-89,-41.64,-51.14,0,-63.46,-33.57,-54.74,-59.46,-71.11,-63.82,0,-82.04,-79.44,-54.04,-72.19,-32.61,-82.13,0,-61.96
0,-52.1,-41.09,-59.82,-53.86,-61.95,-50.67,0,-47.2,-70.75,-72.6,-90,-40.44,-48.67,0,-63.36,-34.19,-54.31,-59.04,-70.78,-63.86,0,-82.07,-79.82,-53.86,-72.13,-32.57,-82.04,0,-62.14
0,-52.2,-41.8,-60,-54.2,-61.25,-48.24,0,-48.24,-70.48,-72.26,-89.12,-40.85,-50.96,0,-63.48,-34.11,-54.92,-59.27,-70.93,-63.8,0,-81.82,-80.83,-54.18,-72.07,-32.85,-81.69,0,-61.83
0,-52,-43,-59,-53.25,-63,-50,0,-41,-71.5,-72,-89,-40.57,-51.29,0,-63.79,-33.86,-54.57,-60,-71,-64,0,-82.5,-81,-54.07,-72.21,-32.39,-81.89,0,-61.79
0,-52,-39,-60,-54,-62,-48.71,0,-46.68,-70.32,-72.3,-87.94,-39,-51.5,0,-64,-34,-54.5,-59.07,-70.64,-63.81,0,-82.04,-80.28,-55,-72.33,-32,-82,0,-62
0,-52,-41.43,-59.46,-53.68,-61.93,-46,0,-51,-71,-71.5,-89.5,-41.61,-51.21,0,-63.68,-33.79,-54.89,-59.25,-71.07,-63.39,0,-81.96,-79.68,-54.5,-73,-33,-83,0,-62
0,-51.75,-38.17,-59.29,-53.8,-62.5,-46.5,0,-46,-71,-73,-86,-39.83,-50.8,0,-63.42,-33.81,-55,-58.77,-70.82,-63.81,0,-81.5,-81.04,-54.09,-72.54,-32.81,-81.79,0,-62.13
0,-52,-40.67,-59.75,-53.52,-62.1,-46,0,-50.33,-70.75,-71.33,-89,-41,-50,0,-63.58,-33.89,-54.75,-59.15,-70.75,-63.74,0,-82,-80.43,-53.75,-72,-32.61,-82.39,0,-61.9
0,-51.54,-41.68,-59.65,-53.95,-62,-50,0,-42,-69,-71,-89,-41.09,-51.32,0,-63.84,-33.79,-54.59,-59.16,-70.73,-63.76,0,-82.1,-80.77,-53.92,-72.38,-32.7,-81.8,0,-61.83
0,-53,-42.5,-59.5,-53,-61.5,-46.5,0,-50,-71,-72,-88,-39.23,-51.63,0,-63.5,-33.67,-54.83,-59,-70.96,-63.92,0,-82.04,-80.21,-53.72,-72.44,-32.63,-82.5,0,-61.91
0,-51.96,-39.82,-59.64,-53.64,-61.68,-49.29,0,-46.43,-70.6,-71.33,-88,-38.75,-51.75,0,-63.4,-33.75,-55,-58.5,-71,-63.5,0,-80,-80,-53.54,-72.04,-31.93,-81.89,0,-61.43
0,-52.14,-39.71,-59.76,-53.89,-61.96,-50.77,0,-48.62,-70.33,-71.5,-87,-46,-51.5,0,-63,-34,-55.5,-59,-71,-63.25,0,-82.5,-80,-53.71,-71.61,-31.93,-82.14,0,-61.39
0,-52,-38.33,-59.5,-53,-61.5,-42,0,-51,-70,-71,-89,-41.54,-51.04,0,-63.6,-34.19,-54.96,-59.08,-71.09,-63.95,0,-83.17,-79.73,-53.38,-71.67,-32.89,-82.39,0,-61.18
